,Interval,Time_min,video,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,0.0,LACL,0.000257063950655,0.000753104979807,0.000638574284773,0.00459689528378,0.000355634827717,0.000652987325734,0.002260843927,0.00080961696444,0.00183919173827,9.92931714361e-05,0.000500554938192,2.68761414568e-07,1.40411138666e-05,1.48362254393e-06,0.00137775469177,0.00217462678694,1.93669121451e-05,0.000188457156428,0.000253187659699,0.00264374984134,0.000262144459638,0.000776326655669,5.07871922295e-09,0.0023773011695,0.000324612251278,0.000213970730729,0.0016754159674,0.000477269359267,0.000138900040004,0.00208511026086,0.00131439462961,0.00222170686278,1.48280168665e-05,0.000441417362832,0.0004057703862,0.000736935805838,0.00041988891829,0.00306575872785,0.000734153566235,0.000828983491365,0.0024807141062,0.000179510224184,4.34119869674e-06,0.000920567357234,0.000197796912047,0.000179089896357,9.72093596897e-05,7.98927798262e-05,0.000161895306076,0.000834030431625,0.00109012721981,0.00190190580847,0.000455581609065,0.0018170610913,7.57825796581e-05,0.000754239445219,0.000960105563478,0.0004176285218,3.25947794533e-07,0.000568726603719,0.00158956325976,0.00216533178548,4.94668849765e-05,0.000543607120393,0.00404993921987,0.00154984084497,9.584969346e-06,9.05991949526e-05,9.09467766685e-06,0.000205206391769,0.000487251429375,0.00177194453172,0.00320043943401,0.00127533166441,0.000495830549761,0.000907385043999,0.00402319100615,4.24630392953e-05,1.70297956736e-07,4.70999058333e-06,0.000308352095546,3.60444038994e-05,0.00257317148182,1.40713082525e-05,4.37712816048e-05,0.00105570159163,0.00190360292193,0.00123656784722,0.00110035889803,4.71727389341e-05,1.89481891488e-06,0.00312929140748,0.000133160452474,8.23890354626e-05,0.000312502766414,0.000257433054937,4.72871620438e-06,1.4780219072e-06,0.000551164245408,0.00190049372898
1,2,0.5,LACL,0.000871122451689,1.97282896996e-06,0.0010167286404,0.000719414918879,0.00179037997,0.000533112375826,0.000609615304531,0.00170013594817,0.00565967097815,1.73448995132e-05,0.00036536309662,0.000787053981367,0.00368454161992,0.000596195965512,1.68169981235e-05,0.000158807472673,0.0011709176305,3.08519347847e-08,1.12013583251e-05,0.00127238449832,0.000964411150071,0.000565224368888,0.000163585249052,0.00119227691785,4.20919684657e-05,0.000313718199716,0.00076318698287,7.72341229638e-07,0.00152241987561,0.000188003359178,0.000391479304947,0.000206196389632,9.25280571895e-06,0.000371978108979,2.25546260557e-08,0.00198744057961,0.00121364343532,0.00154212081126,0.0011816464635,3.10310753773e-05,0.000500500477416,6.7504483392e-07,0.000168148940115,0.000971475905887,0.0029937271437,0.00332384125322,0.000136005869425,0.000239499531019,0.000246435600017,0.00075794619999,7.24921180137e-05,0.000753983690235,6.98700408921e-05,0.000419944066977,0.00342052864735,0.00124269138801,8.08818149554e-05,0.000102667460697,0.0003982232566,0.000330679989279,0.00345798863196,0.000200124322378,0.000990008946344,5.65749450752e-05,0.00145994903626,0.000110529954649,0.000915890562082,0.00408536774559,0.000310278633482,0.000273205402666,0.000101034418981,0.00376506919369,0.00140880842637,1.03359518623e-05,0.0005151614479,3.16383094445e-05,0.000593313650928,0.000471286767348,0.000388231455274,0.00189972850518,0.000251355421861,0.000274972702392,0.000189826308685,0.00117531237456,0.000817938098381,0.000407350636582,0.00242610984812,9.26041143767e-08,2.09530501794e-06,0.000189079243877,0.000952809581515,0.000190212212047,0.00131757144603,0.000126104853863,0.00144760283216,0.000110262241118,0.000157649797947,0.00102086244563,1.89208256068e-05,2.69329713309e-05
2,3,1.0,LACL,0.000249877609414,0.00143417004191,3.16741531616e-05,0.000335803271165,0.000217483535587,0.000298346833163,0.00389288356168,0.000538091908441,0.00153457736562,0.000353558276838,0.000903764751873,0.000264238030759,3.45548818149e-05,0.00147835429799,0.0023015343378,0.00113117879123,5.37027451224e-05,0.00249720522555,5.1389873502e-05,0.000461126980207,0.0047693359958,1.15779597243e-07,0.000750846252901,0.000129664973515,0.00103696567351,0.000456813410353,0.0018923960348,0.00243303683597,0.000844931520453,0.00061423350598,0.000858464906023,0.000279407649622,2.67212687854e-06,0.00258251617955,0.000307542346391,0.00796064689977,8.90833166123e-08,4.74108805717e-05,0.000487418313562,6.0977689873e-06,2.09532687591e-05,0.00333615816444,0.000955049710846,0.00165513785927,0.0042127182628,0.000189894749961,6.29021471032e-05,3.52396993156e-05,0.000845422953307,2.97645979095e-05,0.00463296845629,0.00174704571187,0.000272473922339,0.00186065111007,2.51004187157e-05,0.000332765598506,0.000690232867154,1.35520017008e-06,4.58982571093e-05,0.000230735225293,0.00142392567468,0.000658780977639,0.00383976543798,4.93860837503e-06,0.00100267099606,0.00262923305848,8.94867998472e-05,0.0010279710234,2.0144969004e-07,1.76876856205e-05,0.00128971288535,3.56159368636e-05,0.000118855903984,0.000188094011217,0.00011625242194,0.000225730157235,0.00122295654628,0.00384628979239,0.00146481026472,0.00127385927007,0.00152156177531,0.00015285162112,1.97306789795e-05,0.000147695016914,0.000570083110212,0.000277151868898,7.5925357455e-05,0.000330130777557,0.00230956467221,0.00165354695878,0.000726695624774,0.000408119690196,0.00172719984734,0.00105667628409,0.000137529641759,0.000828135995496,0.000533679658965,2.87481894413e-05,0.000641045356052,0.00253682644148
3,4,1.5,LACL,1.16910372094e-05,0.000151648646342,5.59223339103e-05,0.000218039226417,0.00115200517634,0.00197400779589,0.00333027281762,0.00239958625646,8.70340816939e-05,0.000110832725208,0.000408214258653,5.71254142906e-05,0.000232671491153,0.0014154651469,0.000700390593585,3.76848690697e-07,0.00110287525257,0.000394766164854,6.24152604337e-05,2.81883859405e-05,0.00203614201498,0.000765697941036,0.00167118413431,0.00348292273649,0.000442856632832,0.00100236058207,0.00014540200489,0.0013238605093,0.00118123776257,0.000480548878865,0.00373555980293,0.0013221071018,0.00227591066237,0.00396035855584,6.75598604505e-07,2.55139689487e-07,0.000141819029177,0.000685789431954,1.13265025414e-06,0.000196426674516,4.31131955284e-05,0.000117017760774,0.00264149378574,0.00126221739973,0.00170592106262,0.000157932395867,0.00119826436569,0.00273125192701,0.000347440574037,5.77812674692e-05,4.16894465172e-05,0.00123946061075,0.00337796773122,0.000158570414674,0.00359501998166,0.000251066128706,4.22674462736e-05,0.00295261841884,0.00404429896979,0.000783459283235,0.000181867043867,2.17552013213e-05,0.00145301346404,0.000284716883401,7.20626776763e-05,0.000184455548324,0.000435022811917,0.000189178706774,0.000510282739288,4.42428074071e-05,0.000480848306336,0.000381211689522,0.00113763765307,0.000237593154771,0.00689676320744,0.00120785660407,0.00262418940089,0.000107989525155,7.93604311039e-05,7.13199071508e-05,8.71509837376e-05,5.96071428131e-05,5.00200962805e-06,0.000613410031875,0.0030502503094,4.93745893096e-05,5.09562376745e-05,0.000303181796935,0.000382770208636,2.26026644117e-05,0.000181425603544,2.85693860111e-05,0.00325753067664,0.000495362738373,0.00150563817638,0.000582748949879,0.00156473757131,0.00125909234092,0.002723464128,4.72765524766e-05
4,5,2.0,LACL,0.000681889240011,0.000501541079425,0.000113841175488,0.0116988717616,1.45274442117e-05,0.00138363815053,0.000259279250766,0.000469482781391,9.41978201482e-05,1.67805103951e-05,0.00295058368686,0.000230065819109,0.00044576043564,4.55831866031e-07,0.000838517951105,4.48598391989e-07,4.18835119652e-05,8.71827019676e-05,8.33424154438e-05,0.00240454925062,0.00196366435032,0.00352313889832,0.000524635061727,0.00372310290204,1.86615866182e-06,0.00285878948183,0.000273996173996,0.000159002529921,0.000403655081981,8.94622255024e-05,1.93693880952e-05,0.00598576759104,0.00144333909338,0.000411041497836,0.000477862473742,0.000232488919376,0.00017437585189,4.44616246842e-06,0.000852890681065,0.000667657013561,0.0018391182885,0.00110153713539,0.000902706692143,0.00125827479816,2.11027326689e-05,2.67350377079e-05,0.00096318065762,0.00311027674605,0.000570284267422,2.08617743592e-05,0.00116775262594,0.000218513637119,2.69769558103e-06,0.000412822212387,0.000832450292308,7.70704946762e-05,1.45414756116e-05,0.00282331719415,0.00213656530262,5.01110587261e-05,3.68743351062e-05,0.00167285402777,0.000298635833822,0.000596536445173,0.000328185876761,0.00112787265494,0.000547873170718,0.00108664499097,0.000547640422878,1.24107426198e-05,0.000375101621967,0.00155119837781,0.000288409084203,5.90701194106e-05,0.00043239270998,4.87512703061e-05,0.000948977008028,5.14729882257e-05,1.55547276924e-05,0.000671934842567,0.00463491999861,0.00196456122068,0.000309867521059,0.002799853668,1.48647810158e-05,0.00920319110377,0.000208215161391,0.000229346136432,9.83979440344e-05,0.00105570411666,0.00272692494097,8.88823202261e-07,0.000995236808734,0.00177924352859,1.48567765867e-08,4.79444636766e-05,0.000882871751196,0.00410479441913,0.000256072911783,0.00192277580091
5,6,2.5,LACL,0.000247902025201,0.00214995206532,0.000456270342949,2.94526732201e-05,0.00228477306571,0.00646439050298,5.7111982194e-05,0.00110074796292,1.70199783156e-07,0.000582516418258,0.000317898461166,0.000446011825305,0.000114338821078,0.00222655629203,2.68822031096e-05,0.000222469556202,1.10396003006e-07,0.000236830693385,0.000477353992971,1.53169736647e-05,0.000823724874146,5.00427637181e-05,0.000351815594075,0.000362741704175,1.74556971311e-05,0.000479314197941,9.03950572492e-05,0.00735638019172,7.20780080066e-09,0.00102060433275,6.6002664445e-09,0.00185382253875,8.2010851464e-05,0.00212104709959,5.53254540883e-05,1.53545880159e-05,8.07918521059e-05,0.000164757137042,3.80574686855e-05,2.26488479149e-05,2.32063348061e-05,2.02566616427e-05,1.14506314463e-05,7.43868326587e-05,0.00102585363186,0.00200080398377,0.000178430603806,0.00645594893374,0.000202260903683,0.00332546812178,0.00289084546117,5.79259337464e-05,0.00138778232289,0.0012358111627,0.00119846135651,2.59032021308e-05,0.00139578938056,0.000518682058848,0.00363889730912,5.17985965279e-05,1.39036250036e-05,3.02713731819e-05,0.0001950399064,0.00289640204726,1.62766830769e-06,0.000926951173997,0.000441922478606,0.000578978874196,0.000118749483392,0.00247034119565,0.000542183309085,0.000197447515578,3.82496356911e-05,1.82736800082e-05,0.00289259570884,0.00192101224983,0.000642639705317,0.000756045150866,0.000565824951173,0.0020313134445,1.43631873517e-06,0.00080816995816,0.00027829787568,0.00257441158413,0.00145376863166,0.000226348684784,0.00300252979217,0.00018868085791,0.000568001551234,1.82473283539e-06,0.000436282693449,0.00643120083096,0.000670931058853,0.00112523049746,0.000665878541918,9.46422718796e-05,0.00114237089951,0.00900673652271,2.08154021626e-05,0.000527454676832
6,7,3.0,LACL,8.94669889979e-05,0.00157588552565,0.000823670429081,5.44698190996e-08,3.28031517516e-06,0.000699383527012,9.66388490431e-06,0.00373264142878,0.000819362597581,0.000283155588865,0.000733700277401,0.00143300991835,0.00150192253871,0.000230434484461,0.00115127786111,0.000936910966104,0.00139033887028,0.000307716605432,0.00145719470938,0.00022849244295,0.000127118858737,6.50796675294e-05,0.00266953669088,0.00178746542393,0.00650392190316,0.00052594411351,0.00357314718012,0.00186661778328,1.99393127135e-05,0.000752491559736,2.59046867905e-05,4.85696657604e-06,0.000673508238129,0.00035183153568,0.00522088771863,0.00128448415271,6.53278202645e-08,0.000353995645279,0.000853556283448,0.00037761673294,0.000801231666953,0.00324962815119,0.00115672443455,3.25329825395e-05,3.44955773032e-05,5.03225978534e-05,0.000151977576742,0.000308422851382,0.000202154079361,0.0011376992288,0.000256347236971,0.000966127003263,0.000327460156451,0.000898369502955,0.000104999977583,0.00016030204039,0.000436702555929,0.000587761882018,0.00130231084981,0.000713134029468,0.00162925757107,0.0001876672451,0.000417052510377,0.00275165728453,0.00442854529431,0.000881537670517,3.28376518638e-05,0.00183307229362,0.00086478644628,0.000215588630419,0.00163932179784,0.00191051423559,4.25783517228e-05,0.00183796354608,6.65320948297e-05,0.00351666914357,0.000494968006193,0.000672776300104,1.21773354034e-05,4.63955358553e-05,7.57836976905e-05,0.000639605160206,0.00130067266225,4.67043446816e-05,0.00139987791387,0.000252101314623,0.000311613864668,9.23515158124e-07,0.00152478223561,0.0013291323831,0.000649956071234,0.000819491607322,0.00028364706459,0.000887654825998,0.000231944144643,0.00118128104138,0.000918830387465,0.00212535582917,0.00249005559434,0.00168328199099
7,8,3.5,LACL,0.00369403112594,2.13542784591e-05,0.000178102097135,1.75122247925e-07,3.28562580115e-05,1.58844915721e-06,0.000915442123899,8.71050318696e-06,0.00260114812891,9.93892381639e-05,0.000815207867016,2.25464592448e-05,0.000340948273313,6.31543519702e-07,0.00123209220695,1.12304897569e-05,5.93804283464e-05,0.00240084961721,0.00024444700867,0.000782903350192,0.000896401945803,0.000771141213287,8.80296848517e-05,0.000225361470885,0.00243015941018,0.000240553203376,0.000220988106198,0.000190997175352,1.63670235576e-06,0.00289408812948,0.000176279912011,0.000337628698319,0.000710428460409,0.00165517112476,0.000384475516828,4.23201980171e-06,0.000228709412085,0.000393878375158,0.000382059753965,4.4354807982e-06,6.09080161118e-06,0.00138856444067,0.00130674736335,0.00317807185371,3.86426158336e-05,0.00137550717235,0.000218013147422,1.40026212148e-05,0.00134634234596,0.000824290462627,0.000118854031204,6.87515522235e-06,0.00249913161651,5.86719893472e-05,6.86866976536e-05,0.000135524938363,0.000211028626672,7.47969821246e-06,0.00304411682347,0.000340441479282,0.00479377593593,0.00116465281975,3.29781793692e-05,0.00141725815133,2.57555366574e-05,0.000312902138933,0.000105881272458,0.00318774053116,0.000575524582406,0.00176150647898,0.00196772944772,0.000780342220194,3.50276633008e-05,0.00411662092465,0.000202546630491,5.32730121761e-06,0.00152756465241,4.2860995676e-06,5.34767066513e-05,0.00527158090617,4.16930476159e-05,0.000372218633989,0.000110362762766,0.000435417888944,0.00118367671526,0.00110639394229,0.00173904298972,0.0033144022194,0.000263766919621,5.64097473827e-05,0.000704239885738,0.00535765063922,0.000247802487146,0.00784997801488,0.00058947062404,5.48842479009e-05,0.000243766587929,1.99112619692e-05,0.00457928089152,1.89704473844e-05
8,9,4.0,LACL,0.000520161362525,0.00448342456904,0.00606876181368,0.00222726932395,0.00195993848404,0.000539027120196,0.00327946437639,0.00111378766225,0.000574090324027,0.00282203159759,0.000973714944317,0.00025164047435,0.000695965362252,0.000311197710876,0.000165390567382,0.00229458421383,0.000765049462128,0.00216978585162,0.00149593970526,0.000652572749362,0.00469214907845,1.04395372569e-07,2.50459885874e-05,0.000485203322357,5.86909710232e-06,7.29882233252e-06,0.00109297123951,1.12883667358e-06,0.000376975471594,0.000377403668979,9.22982863141e-05,0.000227014156064,0.000853266947986,0.00248125176596,0.000263518826142,4.24059060736e-05,0.000744612663612,0.000135445854235,0.00172622285083,0.000731494319663,0.000208208364623,0.000980872979702,9.72892360818e-05,5.10886476573e-05,0.000277430608876,0.00333851789188,0.000425764511296,0.00136158682173,4.28055511882e-05,0.000495543596819,0.0020255658208,4.01818549691e-05,0.00468251581152,0.00077694407268,0.00123570517775,0.00045728172946,0.000249594345648,1.53357460364e-05,0.00120154209837,0.00110190847209,0.0023505618193,0.000111518593702,0.000310341485739,0.000588308725212,0.000592068525754,0.000847291226384,6.33940935624e-06,0.000170304435056,0.000240497461925,4.15268858462e-05,0.000228571855027,8.55657270341e-05,0.000999666617069,4.17711321236e-05,0.000203835745011,0.000281703798733,0.000267689713753,0.00158441281201,0.000550965373816,0.000180639330065,0.000913082154755,4.7675014077e-05,0.000460578005039,0.00118432900056,0.000583848727658,1.73802502476e-05,0.00424231681303,0.0034824085646,1.97696757387e-05,0.000479153791815,0.00295660002608,0.000177924911078,0.000467676946292,2.53011486195e-06,0.000149551000607,0.00199481461077,0.00100049390189,0.00286520568666,0.00170221296681,0.0023242688205
